x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,activity
-0.8626609016242432,0.028636125238773354,0.4039272429343414,0.5293687402976093,0.5173632311975763,-0.505512913233991,sitting
0.9739756868758618,-0.45574032693734357,-0.18806252115702413,-1.6499764893412656,0.8489215353706804,-1.19145048072547,sitting
0.11031668097722194,-0.6218486260746104,-0.8015593416967633,0.6248056411958621,0.7883674332525717,-0.9189347295541505,sitting
1.8144683063526799,-1.244756703575666,-1.8296761347855435,-1.6523146970813272,0.717072071626149,-1.6815849658137394,laying
1.4561564100656075,0.5735535093274399,2.8892583239497536,0.07750122967667665,-1.0749577719459567,0.05605429320278547,running
0.670930329157693,0.31561002292267004,1.8910536163755165,-1.0491191090605878,1.3262028275950484,-0.6766427827954128,walking
1.7354507246784505,1.4476330487679485,-0.8597368552676902,0.2788820215224878,-0.09685625999204965,-0.10554990914822049,laying
-1.4433366238451748,-0.5656998257169327,0.11887065434655786,0.30484804614442584,0.5428101244181008,-0.5462220836412368,running
0.8784692266906048,-0.643747666813334,-1.7538254344315105,-2.7114958455439857,-1.3850595715298224,-0.6432535441580393,sitting
0.03579648958129657,1.9828006097361681,-0.7689090452965343,1.0008526803036903,-1.0133422610437328,0.6317958551598306,standing
-0.42977773184692686,1.5262874085328841,1.6972224054734202,1.848791950400486,-0.13564793390675528,0.48607860676077796,standing
0.05943527851529545,0.5307366376697807,0.9890525198456946,0.02431264464851941,0.3547881336547457,2.242224497900697,standing
1.562408728245629,-1.135368414902819,0.01325344265026655,-0.9489255316451275,0.8623386094195438,-1.469637692374951,standing
1.2438002396916699,-1.0366897464203957,-1.2529659389644856,-1.5190719965191712,-2.022213264414003,-0.2284250666391293,walking
-0.23748240731026163,-1.240976255867698,-1.2525420378121475,1.1784536514311261,0.4873325979222401,0.4704409948876104,running
-0.6762991716278655,-0.8564716724268185,-1.9173795913538199,1.024761915631671,1.4174087714177452,0.6729085940298535,running
-0.32258283750296624,-0.5757197579750938,0.7475036884145515,1.3200744852077986,0.7855279794608013,-0.4405626547003023,laying
1.1373265098435674,0.9720498132996911,0.8704260975888978,-1.3280062268625936,-1.42912492654919,-0.46324998518122756,standing
1.677118344457371,0.21255047960536586,-1.4899925322796714,-0.22147838218105184,-0.35686842502675986,1.653206519738977,laying
0.02705105378690293,0.06247176369682798,2.874152787313052,-0.359064648194825,1.3832973945809548,-1.2250440597095984,standing
0.15045060099603977,-0.6403992435991659,0.8606792277548082,-0.5592851013046815,1.3287336468938185,1.607516680525102,walking
-0.5107251133407988,0.33238717645704013,0.06176663418717102,-1.9751030550289272,-0.7083845479053626,-0.3271341215275854,walking
-0.4142510802165813,-1.896402067543216,0.4213469039281938,-0.9170172936609815,-1.3851251167439687,-1.3462268034210765,sitting
-0.09156147687604145,-1.4698514289017222,0.3098579778703691,1.1865272935803721,-1.0982563312998705,0.41523314236890585,standing
1.039713056722813,-1.2706506924159207,0.6385733941122964,1.165130344697194,0.7387843124407816,0.13661822858077588,standing
2.0956974507563837,-0.043454366828269905,-0.9283720800910034,-1.5673494523228428,0.7043153435810977,-0.6229516950629133,running
-0.6185010736960685,-0.6952620187932613,0.30549627878835944,-0.5115439550830646,-1.4382481640072116,1.4471435538821162,walking
-0.8467037329022801,-0.006555628733388264,0.15683323312866954,0.01597473721719908,1.1111451028213866,0.6058253954505569,running
-0.7197390467170641,-0.16310257961804103,-0.1745261284480057,0.4506213290301405,-0.19677526086672212,-0.1991108749057012,laying
-0.20790650300609811,-1.0743930886281803,-0.10888976168164101,0.06504187200025817,1.046755357127121,0.04525721540193486,running
0.6029768315108885,0.40449234487859365,1.437874862417887,0.25438173668236763,0.12841164466585953,0.31354124447922044,standing
-0.3564538733951078,0.9911938620976625,-0.9042000834956145,1.4365942267981304,0.0008215354022575604,0.03835584891885312,running
-0.7972674512106176,0.007150214514000421,0.1933094170665209,-0.3769883388273791,-1.2813343476512733,-0.22712536749798895,sitting
-0.6306519686041743,-0.6993068275347586,0.436524299925276,1.213793477098573,0.20836714887041338,-0.4675216096192019,running
2.608183153723899,0.6476585896063918,2.5622992485385607,0.2352359454650877,-0.7979014700652229,2.0033265900493644,sitting
1.6160908763659096,2.2312573289919007,1.16810397158374,-0.49470993804443864,-1.5166463091730753,-0.38564509466519276,standing
0.002843073048347163,-0.9628943573926071,-1.3930462639542003,-0.6633332481058182,0.25373056566159236,-0.3077533953134291,laying
0.1604278911907904,1.474545778278471,0.12697637024108185,1.248430732813871,-1.0943888799706607,-0.7113007073674674,walking
-0.2270074521359378,-1.470592940969442,-0.9993004642085526,0.39734793107750027,1.1060065693591183,-0.9608643149774738,sitting
-0.009704965688883054,-0.14743018631162208,0.5128147558132664,-0.2510018259278601,-0.10765550916876578,0.48767208705672793,walking
-1.8928447540679474,1.257069098154507,0.1285873519578764,-0.9464363390371542,-0.35368800707113585,1.1374198991644753,laying
-2.5197550485824887,0.13157721827897836,0.45149150140305283,1.8079421503114055,-1.5087626923940234,0.07476215262820805,running
-0.1472424884121336,2.5877091337596645,0.9339924214498859,1.4272042759637906,0.9039143786196638,-1.4347022289953326,laying
0.7003158052276448,1.2237310482732588,2.1291909359482575,-0.004056974644696681,-2.088941819024029,-0.3486384497169807,laying
