channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,intensity
0.8332649504112285,-0.18010760051076247,-0.5303152614386404,-0.44674304364864686,0.8626461255237597,-1.9754694904445544,0.513707221416591,0.2805466022174183,0.2665879109310322,-1.1627872516127034,-1.7040600247757423,2.2443869149204976,0.1329333542738144,1.9359559399000426,4.95
0.9033442590847456,0.11241414963107402,0.23189854033597565,1.0803346372375657,1.1927921174395089,0.4759921628943312,1.0927720314029645,1.1403350774553112,0.32964823665722987,-0.6037949456623262,0.49712512865555286,-0.7482920921861648,-0.3803993226709527,0.39754738840917947,8.51
-0.07922507360368301,1.315531449627574,-0.6604205064146931,-2.128134136733568,1.3100354995968935,0.047515827932448025,0.09506400743955333,-0.7884142942865083,-1.8836349116658653,-0.8188350871052067,0.5700077287802398,-0.20115775015864076,-0.3325586279009856,-1.6993116498575849,3.3
1.811281711439971,-0.059295695803715305,2.341921748280682,0.3667741523593291,1.5510747237976468,-0.7177903061834895,-1.5143763908646626,-0.1864971961935628,0.5600103614736494,0.6686108673910094,0.3945246302072215,2.291771715760782,0.391830724879416,-0.3100825728089407,9.0
-0.2335477544901506,-0.8053232260246339,0.293174066796402,1.0815653043042706,1.4089816330274398,-0.29682600714087676,-0.05285632207448736,-0.6415926248280618,0.9683173660646999,-1.2345795495474055,-0.7219988725181353,-4.1577338773991315,-1.1792363937798465,-0.5910630470681757,4.51
-0.5107741809825982,-1.294881465246583,-1.129852939702511,1.2615698065325773,-0.7799266304808247,-1.809265803002396,-1.0428443758701171,-1.029556095029723,-0.07034827052165601,0.35961635303459194,-1.3535812754284167,0.3003022660112235,1.3997391457617752,1.0160255518770371,7.03
0.5792228150775092,0.40772247679410417,-0.31687682069529177,1.418875266484242,0.4292396716006999,-0.8043787149359223,-0.150766794947959,-0.6756999641781269,-0.138867507385521,1.2154672559569202,-0.1762829701102824,-0.7945957467783822,1.0406799083211682,1.2765281834512912,7.23
-0.7853551518837901,1.479942720349188,0.9625052064592768,-0.5519153482090762,1.218893843792714,-1.2318958080075861,-0.48170788870821785,-1.0949429970290874,-0.9766340672933917,0.8510898853935345,-0.014646764130451968,-1.1110765315829958,-0.5896046025052747,-0.6646370316749823,2.61
0.25085221299374305,2.2731185049115914,0.20573824449045716,0.2719319514574627,1.5411581492560447,-0.5428526470960725,1.33287915342633,-0.42450194368434657,-0.36020212623210945,-0.3296962857929145,-0.10701549990202608,-0.17493418497650334,0.35825557174600997,-0.424285420313237,9.01
0.10045457631213157,-1.6116526271359064,0.7824163715336389,1.132025797351045,0.22156914024602964,0.7478553719760718,-0.8374321978964817,1.5175825421457456,0.19019478823312225,-1.6051305502588664,1.2153881584279511,0.717733904991522,1.87163194079384,1.6638725537906118,1.25
1.3418158205970103,0.47397977381347073,0.7130277341915263,-1.078640133649839,-0.27700270253890275,2.984233944960213,-1.7276684491416856,0.3102414517721507,-0.039445478681950946,0.8533454210352655,0.19861643684805563,1.2145708328206648,0.015146082177220407,0.7742651939570319,5.9
0.36568355412909376,-0.2916133499700242,-0.43403378916099344,1.2778609980251334,0.624946722185393,0.9962022399072032,1.254794909054362,-0.517786851791997,-0.2708266113951118,-0.3408038981248794,1.0311289459001363,0.09087389302706406,0.1832603909397006,-1.0547454657526805,9.29
0.8240362287784764,0.8571469683308649,0.5610101775814914,0.16281258206470778,1.0432459456954122,-0.04900888273910334,1.4195909837705603,0.7148804345786275,-1.262223340124271,-0.1335506004949073,0.3249331387277581,-0.6966355636228753,1.079560289713864,-1.9760793512926338,0.31
0.8037927182183456,0.6903500500247922,-1.9874945236141557,0.10350457324522731,-0.43497346441583234,1.4175298097054154,-0.8374927020401955,0.7991739863956759,0.9983205919567683,-0.3925933529075104,1.297741140730135,-0.41552312958108695,1.3325402245193696,2.604360429515606,5.31
0.9302400187195483,0.6121698522755217,-0.4731139859363573,1.8570534701993986,0.8882357218359334,-0.4604341424779612,1.499115095797363,0.10988485119061517,0.6768464352191248,-0.4104031635285864,-0.9385868470043081,-0.8865958230753874,-0.3813848633790828,0.5131787297528034,2.46
-0.2980904531957508,-0.7912945517383477,-0.951111613345185,1.2664813623352809,-0.12249953102296265,-1.957648130011573,-0.007744293993615582,-0.4153873876889075,0.2044643518965026,-0.5672245421093992,1.286875826580278,-0.15339148701795244,-0.21039866485214606,-0.3160443461170299,1.92
0.4736887519497323,0.3949327502542474,-0.3908426492067235,0.02385546735037369,-0.2530138091941691,0.849708106046468,-1.2887879313821295,-0.34060715860283935,-0.19554856063024253,1.3946822639785172,1.1753439780160668,0.39215388360058334,-0.9944137371633237,0.057241529860869146,2.34
1.879647274890869,-0.14869462316694768,0.12861818870057629,0.18641074492584755,-0.8497710323936045,-0.8089753280328158,-0.8100026074418146,-0.29827256819445075,0.44220226909431304,0.16993599137144494,0.5073787806518476,2.1604107610858074,2.594858210882812,0.09383918890613481,9.03
0.9231889668998287,0.6591049302302946,1.0769407123882622,1.0416924009883979,-0.5282117406041169,1.9813250466262018,1.5310982374650135,0.966576419062436,0.6856658875931932,0.3984000958610959,0.20523256035409104,0.7876512869933435,0.253753554485931,0.3779756841324883,4.26
0.023595609836086884,-0.13350331491931855,1.9157356636431584,0.21065985002905963,-0.2846774165518134,0.29084574262930046,-1.0827489647616673,1.0664242582745938,0.13796362103858664,-0.20171434873172245,-0.30416032932745735,-1.4528556090837448,1.95125443421256,0.3247041529258104,2.36
1.9370213132949767,-0.12508257463055114,0.589664406153403,0.8691279472872773,0.6240616304605195,-0.3173397456707714,-1.6369832841231013,2.390878390782246,-0.597117572394977,2.670553428092412,-0.4701919545633814,1.511931754200172,0.7183057135723693,0.7640507816291063,9.28
-0.4950938012337935,-0.27340107203237196,-0.2592063113978066,0.27476886664481026,-0.0847353972504415,-0.4067165797011598,-0.8155265537028598,-0.7169880494593922,0.5337426706676669,-0.7018564595341309,-1.0990442869337207,0.1410101365567104,-2.1819728400423695,-0.0063975859606927605,3.22
0.07883775966813557,0.5628974831850584,0.34110195328337284,-1.2779141981929174,-0.18622030202792714,0.6527795490842441,0.4180403224379297,-0.7818704205472248,0.4159034742644407,0.9148892518044398,-0.9762990362104499,-1.9602337386125688,1.7740633864071853,0.31533491407774344,7.23
-0.45729182889119463,-0.4915552949606226,0.1467905375237725,1.0410184105215592,-1.509788136871486,-0.40094455982374405,1.6539674199545737,0.8246189558201007,0.7393077205547591,0.4076965113788939,0.3104812765325036,-0.4681751038217448,-0.5582165175640257,0.8061324475603655,5.37
-0.5396075638872762,0.283832581794862,0.1517354913250618,2.1918875824841977,-0.16042229633668875,1.1684633122520025,0.7073051056639148,-0.11724288741233224,-1.2439873357605595,-0.05296355810964748,0.8992364267471994,-1.2248175802291643,0.8357095015353008,1.3428868704211743,6.79
0.09600706991189902,0.9136967014235043,0.14025448292592965,0.5713814409265271,1.4935802857551694,-1.5539759502445607,-0.7652188928038167,1.2506814379233537,1.4351205913038925,-1.4079259373684674,1.5623035978073818,-2.5721394162400655,0.6255895186950785,0.21879428533500353,1.83
-0.7331126422263499,-0.6715461236407426,-0.63468370784258,-0.20415242070368356,1.986035374591629,0.8231036374738754,1.4344041300692356,-0.3220771548847291,0.23025892405716294,-1.071594637116839,-0.2784447207587021,-0.5524995770645335,0.48863922416820704,-0.706854389772492,6.79
-0.8368649319674558,0.39635091924514904,-0.05351696687182108,-0.700534058570091,-0.8466441311211507,-0.7008697755079829,0.8146145268986962,0.4175281423626004,-0.7551771251764297,-0.7153908209379616,-1.1473333020370355,-0.3932582656443868,0.12295425274899122,-0.8789413410130936,9.06
2.187313560086823,0.6237824350469979,-0.03217554320200616,0.08507262498295899,-1.3914045775500556,-1.199027758371336,1.322892114419834,1.635098829324158,-2.2153914298200967,0.4703841620931579,1.3816385027125864,-0.34174210005810474,1.5193435306988226,0.7673475695603332,1.01
0.45091019947162314,-0.24465803070347314,0.0921099226821653,-0.4474139970060515,0.2964571631760647,0.25280393377875804,-0.43428764210482956,-1.9470343640704435,-0.1949880963603248,-1.0178732565193258,-1.120872268082671,-0.6899981425934907,0.826882377906836,-1.1111312350036573,3.27
-0.8874122161344034,0.70677379860173,-0.7656466901522565,-1.1272000044769592,0.8088364295536297,-0.12946552115672763,0.06533992771381388,-0.22386779097116247,0.4233086106456018,0.6854729614840417,-0.12298657441307477,-1.4981464127415656,0.29748137953367043,-0.34000624690348064,9.73
0.8572847770384584,-0.8956108711257323,-0.3143946553408244,-1.4818668507831434,0.7831555404081759,1.2253497920933831,-0.48799775578464843,-0.194081813636885,-0.8096791452334742,-0.7132542966747782,0.6935607071323774,-0.5041516332022218,0.47514993786676735,-0.015230040344624817,2.25
0.7505623191923889,-0.39239836466526634,1.085309581182499,1.8754506768059784,-1.7003498213542614,-0.09216933031086971,-0.09278213710299776,-0.7157129469962962,0.4075077541470219,1.120597231418985,-1.974019268248139,-2.049684235038384,1.6574285590790905,-0.23960308754855483,0.6
0.08945714739230545,-1.0684707553338806,0.044331760381281,1.3688754395404252,0.49642435104844507,0.19274436567179468,-1.7699979429604802,0.7426924444665326,0.009586884776565751,-0.6079965501916844,0.6425085060224615,-0.8478558668775765,0.5607732750108635,1.216885873832257,0.55
0.15421445806816392,-0.4239945944152489,-0.572151471454977,0.3826853437377591,-0.4320285592426383,2.3664899028405864,-1.4151162686365801,-0.12976213358490032,0.27257137943863824,0.15351731511691835,-0.5607533929962527,1.232262542547186,0.666852900643008,0.739786913017019,2.75
-0.66792573637822,-0.40273743550970126,0.4882495195389887,-1.100505406808146,0.6655660017365909,-0.10095049514420978,1.0645956135187735,-0.4276195643280089,1.8141773903272638,0.41050305316852465,0.5204319898764955,-0.6925713092919072,0.2533403095250252,-0.5492331320478137,4.95
-1.5403500318190328,-0.19565407843172974,1.1628173201125553,-0.0641202986170108,-0.29414479713643366,-0.30741730716610516,2.2415829478838663,0.6084221761697429,-1.5900059417497086,-0.54314561759134,-0.40081724180068995,-0.7212070675280435,0.06435664943990058,-0.5738941952291813,2.69
-0.5127535779645837,0.15351872362572672,-1.5407221877060948,-2.1510711493195678,1.2428218977323782,0.8372287009432141,0.3688922882614425,0.30466835465075026,-0.1892525680559966,3.015966220248434,0.19295446902740349,2.6080964478955364,2.0628073213897804,0.46165054005964357,2.81
-0.20998887515649034,0.016011444238666888,-0.40082710833707447,0.46100192249789773,0.6737948145626026,-1.2241890109255422,2.6144663161649673,-0.7809825251126099,-2.6863200863839936,-0.08179777708071369,-1.1484407118512812,-0.05342809179476351,0.07092513638083854,0.44528148151848407,8.31
